CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA
00.000.000/0001-91;2012-12-31;4;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2011-01-01;2011-12-31;3.01;Receitas da Intermediação Financeira;106919760.00
00.000.000/0001-91;2012-12-31;4;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2012-01-01;2012-12-31;3.01;Receitas da Intermediação Financeira;107931378.00
00.000.000/0001-91;2012-12-31;4;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2011-01-01;2011-12-31;3.01.01;Receita de Juros;106919760.00
00.000.000/0001-91;2012-12-31;4;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2012-01-01;2012-12-31;3.01.01;Receita de Juros;107931378.00
00.000.000/0001-91;2012-12-31;4;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2011-01-01;2011-12-31;3.02;Despesas da Intermediação Financeira;-69976075.00
00.000.000/0001-91;2012-12-31;4;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2012-01-01;2012-12-31;3.02;Despesas da Intermediação Financeira;-72210784.00
00.000.000/0001-91;2012-12-31;4;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2011-01-01;2011-12-31;3.02.01;Despesa de Juros;-61403710.00
00.000.000/0001-91;2012-12-31;4;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2012-01-01;2012-12-31;3.02.01;Despesa de Juros;-59355538.00
00.000.000/0001-91;2012-12-31;4;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2011-01-01;2011-12-31;3.02.02;Despesa com Provisão para Perdas em Empréstimos;-8572365.00
00.000.000/0001-91;2012-12-31;4;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2012-01-01;2012-12-31;3.02.02;Despesa com Provisão para Perdas em Empréstimos;-12846077.00
00.000.000/0001-91;2012-12-31;4;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2011-01-01;2011-12-31;3.02.03;Despesa com Provisão para Perdas em Empréstimos a instituições financeiras;0.00
00.000.000/0001-91;2012-12-31;4;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2012-01-01;2012-12-31;3.02.03;Despesa com Provisão para Perdas em Empréstimos a instituições financeiras;-9169.00
00.000.000/0001-91;2012-12-31;4;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2011-01-01;2011-12-31;3.03;Resultado Bruto Intermediação Financeira;36943685.00
00.000.000/0001-91;2012-12-31;4;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2012-01-01;2012-12-31;3.03;Resultado Bruto Intermediação Financeira;35720594.00
00.000.000/0001-91;2012-12-31;4;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2011-01-01;2011-12-31;3.04;Outras Despesas/Receitas Operacionais;-19148430.00
00.000.000/0001-91;2012-12-31;4;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2012-01-01;2012-12-31;3.04;Outras Despesas/Receitas Operacionais;-20450702.00
00.000.000/0001-91;2012-12-31;4;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2011-01-01;2011-12-31;3.04.01;Receitas de Prestação de Serviços;0.00
00.000.000/0001-91;2012-12-31;4;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2012-01-01;2012-12-31;3.04.01;Receitas de Prestação de Serviços;0.00
00.000.000/0001-91;2012-12-31;4;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2011-01-01;2011-12-31;3.04.02;Despesas de Pessoal;-16634088.00
00.000.000/0001-91;2012-12-31;4;BCO BRASIL S.A.;1023;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2012-01-01;2012-12-31;3.04.02;Despesas de Pessoal;-17782767.00
